0.087400	1.481212
0.087600	1.481399
0.087800	1.481584
0.088000	1.481767
0.088200	1.481949
0.088400	1.482128
0.088600	1.482306
0.088800	1.482482
0.089000	1.482657
0.089200	1.482829
0.089400	1.483000
0.089600	1.483169
0.089800	1.483337
0.090000	1.483503
0.090200	1.483667
0.090400	1.483829
0.090600	1.483990
0.090800	1.484149
0.091000	1.484307
0.091200	1.484463
0.091400	1.484618
0.091600	1.484771
0.091800	1.484922
0.092000	1.485072
0.092200	1.485221
0.092400	1.485368
0.092600	1.485514
0.092800	1.485658
0.093000	1.485800
0.093200	1.485942
0.093400	1.486081
0.093600	1.486220
0.093800	1.486357
0.094000	1.486493
0.094200	1.486627
0.094400	1.486760
0.094600	1.486892
0.094800	1.487022
0.095000	1.487152
0.095200	1.487279
0.095400	1.487406
0.095600	1.487531
0.095800	1.487655
0.096000	1.487778
0.096200	1.487900
0.096400	1.488020
0.096600	1.488139
0.096800	1.488257
0.097000	1.488374
0.097200	1.488490
0.097400	1.488604
0.097600	1.488718
0.097800	1.488830
0.098000	1.488941
0.098200	1.489051
0.098400	1.489160
0.098600	1.489268
0.098800	1.489375
0.099000	1.489480
0.099200	1.489585
0.099400	1.489689
0.099600	1.489791
0.099800	1.489893
0.100000	1.489994
0.100200	1.490093
0.100400	1.490192
0.100600	1.490289
0.100800	1.490386
0.101000	1.490482
0.101200	1.490576
0.101400	1.490670
0.101600	1.490763
0.101800	1.490855
0.102000	1.490946
0.102200	1.491036
0.102400	1.491125
0.102600	1.491213
0.102800	1.491301
0.103000	1.491387
0.103200	1.491473
0.103400	1.491558
0.103600	1.491642
0.103800	1.491725
0.104000	1.491808
0.104200	1.491889
0.104400	1.491970
0.104600	1.492050
0.104800	1.492129
0.105000	1.492207
0.105200	1.492285
0.105400	1.492361
0.105600	1.492437
0.105800	1.492513
0.106000	1.492587
0.106200	1.492661
0.106400	1.492734
0.106600	1.492806
0.106800	1.492878
0.107000	1.492949
0.107200	1.493019
0.107400	1.493088
0.107600	1.493157
0.107800	1.493225
0.108000	1.493293
0.108200	1.493359
0.108400	1.493425
0.108600	1.493491
0.108800	1.493556
0.109000	1.493620
0.109200	1.493683
0.109400	1.493746
0.109600	1.493808
0.109800	1.493870
0.110000	1.493931
0.110200	1.493991
0.110400	1.494051
0.110600	1.494110
0.110800	1.494169
0.111000	1.494227
0.111200	1.494285
0.111400	1.494341
0.111600	1.494398
0.111800	1.494454
0.112000	1.494509
0.112200	1.494563
0.112400	1.494617
0.112600	1.494671
0.112800	1.494724
0.113000	1.494776
0.113200	1.494828
0.113400	1.494880
0.113600	1.494931
0.113800	1.494981
0.114000	1.495031
0.114200	1.495081
0.114400	1.495130
0.114600	1.495178
0.114800	1.495226
0.115000	1.495274
0.115200	1.495321
0.115400	1.495367
0.115600	1.495413
0.115800	1.495459
0.116000	1.495504
0.116200	1.495549
0.116400	1.495593
0.116600	1.495637
0.116800	1.495681
0.117000	1.495724
0.117200	1.495766
0.117400	1.495808
0.117600	1.495850
0.117800	1.495891
0.118000	1.495932
0.118200	1.495973
0.118400	1.496013
0.118600	1.496052
0.118800	1.496092
0.119000	1.496130
0.119200	1.496169
0.119400	1.496207
0.119600	1.496245
0.119800	1.496282
0.120000	1.496319
0.120200	1.496356
0.120400	1.496392
0.120600	1.496428
0.120800	1.496463
0.121000	1.496499
0.121200	1.496533
0.121400	1.496568
0.121600	1.496602
0.121800	1.496636
0.122000	1.496669
0.122200	1.496702
0.122400	1.496735
0.122600	1.496768
0.122800	1.496800
0.123000	1.496832
0.123200	1.496863
0.123400	1.496894
0.123600	1.496925
0.123800	1.496956
0.124000	1.496986
0.124200	1.497016
0.124400	1.497046
0.124600	1.497075
0.124800	1.497105
0.125000	1.497133
0.125200	1.497162
0.125400	1.497190
0.125600	1.497218
0.125800	1.497246
0.126000	1.497273
0.126200	1.497300
0.126400	1.497327
0.126600	1.497354
0.126800	1.497380
0.127000	1.497406
0.127200	1.497432
0.127400	1.497458
0.127600	1.497483
0.127800	1.497508
0.128000	1.497533
0.128200	1.497557
0.128400	1.497581
0.128600	1.497606
0.128800	1.497629
0.129000	1.497653
0.129200	1.497676
0.129400	1.497699
0.129600	1.497722
0.129800	1.497745
0.130000	1.497767
0.130200	1.497790
0.130400	1.497812
0.130600	1.497833
0.130800	1.497855
0.131000	1.497876
0.131200	1.497897
0.131400	1.497918
0.131600	1.497939
0.131800	1.497960
0.132000	1.497980
0.132200	1.498000
0.132400	1.498020
0.132600	1.498040
0.132800	1.498059
0.133000	1.498078
0.133200	1.498098
0.133400	1.498116
0.133600	1.498135
0.133800	1.498154
0.134000	1.498172
0.134200	1.498190
0.134400	1.498208
0.134600	1.498226
0.134800	1.498244
0.135000	1.498261
0.135200	1.498279
0.135400	1.498296
0.135600	1.498313
0.135800	1.498330
0.136000	1.498346
0.136200	1.498363
0.136400	1.498379
0.136600	1.498395
0.136800	1.498411
0.137000	1.498427
0.137200	1.498443
0.137400	1.498458
0.137600	1.498473
0.137800	1.498489
0.138000	1.498504
0.138200	1.498518
0.138400	1.498533
0.138600	1.498548
0.138800	1.498562
0.139000	1.498577
0.139200	1.498591
0.139400	1.498605
0.139600	1.498619
0.139800	1.498632
0.140000	1.498646
0.140200	1.498659
0.140400	1.498673
0.140600	1.498686
0.140800	1.498699
0.141000	1.498712
0.141200	1.498725
0.141400	1.498738
0.141600	1.498750
0.141800	1.498762
0.142000	1.498775
0.142200	1.498787
0.142400	1.498799
0.142600	1.498811
0.142800	1.498823
0.143000	1.498834
0.143200	1.498846
0.143400	1.498857
0.143600	1.498869
0.143800	1.498880
0.144000	1.498891
0.144200	1.498902
0.144400	1.498913
0.144600	1.498924
0.144800	1.498935
0.145000	1.498945
0.145200	1.498956
0.145400	1.498966
0.145600	1.498976
0.145800	1.498986
0.146000	1.498997
0.146200	1.499007
0.146400	1.499017
0.146600	1.499026
0.146800	1.499036
0.147000	1.499045
0.147200	1.499055
0.147400	1.499064
0.147600	1.499074
0.147800	1.499083
0.148000	1.499092
0.148200	1.499101
0.148400	1.499110
0.148600	1.499119
0.148800	1.499128
0.149000	1.499136
0.149200	1.499145
0.149400	1.499153
0.149600	1.499162
0.149800	1.499170
0.150000	1.499179
0.150200	1.499187
0.150400	1.499195
0.150600	1.499203
0.150800	1.499211
0.151000	1.499219
0.151200	1.499226
0.151400	1.499234
0.151600	1.499242
0.151800	1.499249
0.152000	1.499257
0.152200	1.499264
0.152400	1.499272
0.152600	1.499279
0.152800	1.499286
0.153000	1.499293
0.153200	1.499300
0.153400	1.499307
0.153600	1.499314
0.153800	1.499321
0.154000	1.499328
0.154200	1.499334
0.154400	1.499341
0.154600	1.499347
0.154800	1.499354
0.155000	1.499360
0.155200	1.499367
0.155400	1.499373
0.155600	1.499379
0.155800	1.499385
0.156000	1.499391
0.156200	1.499398
0.156400	1.499403
0.156600	1.499409
0.156800	1.499415
0.157000	1.499421
0.157200	1.499427
0.157400	1.499433
0.157600	1.499438
0.157800	1.499444
0.158000	1.499449
0.158200	1.499455
0.158400	1.499460
0.158600	1.499466
0.158800	1.499471
0.159000	1.499476
0.159200	1.499481
0.159400	1.499487
0.159600	1.499492
0.159800	1.499497
